dataId,itemClass,dataLevel,dataListingOffersUrl,dataPaintPrice,isCraftable,dataPaintName,orderType,availableQty,dataPrice,listingPrice,dataOrigin,title,dataQName,isTradable,quality,itemType
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=104872870&token=KYiDak9T,,1,,0,0,1.33,1.11 ref,,Valley Forge,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=165434298&token=TpBRvGww,,1,,0,0,1.33,1.11 ref,,Valley Forge,Unique,1,6,Cosmetic
,Soldier,,https://steamcommunity.com/tradeoffer/new/?partner=267056004&token=JVFOOkWk,,1,,0,0,1.33,1.11 ref,,Valley Forge,Unique,1,6,Cosmetic
4786823616,Demoman,88,https://steamcommunity.com/tradeoffer/new/?partner=19298976&token=AkzuIPib,,1,,1,1,6,6 ref,Found in Crate,Valhalla Helm,Unique,1,6,Cosmetic
4821219981,Demoman,88,https://steamcommunity.com/tradeoffer/new/?partner=19298976&token=AkzuIPib,,1,,1,1,6,6 ref,Found in Crate,Valhalla Helm,Unique,1,6,Cosmetic
4833162293,Demoman,72,https://steamcommunity.com/tradeoffer/new/?partner=159805178&token=_Eq1Y3An,,1,,1,1,6,6 ref,Found in Crate,Valhalla Helm,Unique,1,6,Cosmetic
3396489239,Demoman,11,https://steamcommunity.com/tradeoffer/new/?partner=170514465&token=iOVAxvg_,,1,,1,1,6,6 ref,Found in Crate,Valhalla Helm,Unique,1,6,Cosmetic
4818388456,Demoman,76,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,6,6.33 ref,Found in Crate,Valhalla Helm,Unique,1,6,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=106163583&token=nbIYTd29,,1,,0,0,6,6.11 ref,,Valhalla Helm,Unique,1,6,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,6,6 ref,,Valhalla Helm,Unique,1,6,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,6,6 ref,,Valhalla Helm,Unique,1,6,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=159805178&token=_Eq1Y3An,,1,,0,0,6,6 ref,,Valhalla Helm,Unique,1,6,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=142805277&token=XRvC8cs_,,1,,0,0,6,5.66 ref,,Valhalla Helm,Unique,1,6,Cosmetic
4121313938,Demoman,87,https://steamcommunity.com/tradeoffer/new/?partner=105638061&token=a4yOdJfP,,1,,1,1,14,14 ref,Found in Crate,Valhalla Helm,Strange,1,11,Cosmetic
4760850140,Demoman,92,https://steamcommunity.com/tradeoffer/new/?partner=84249824&token=MBXXEFPF,,1,,1,1,14,15 ref,Found in Crate,Valhalla Helm,Strange,1,11,Cosmetic
4247958870,Demoman,95,https://steamcommunity.com/tradeoffer/new/?partner=91777443&token=oR1UuXFg,1.05 keys,1,,1,1,23.975,1 key,Found in Crate,Valhalla Helm,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,14,12.66 ref,,Valhalla Helm,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,14,12.66 ref,,Valhalla Helm,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,14,12.66 ref,,Valhalla Helm,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=204385706&token=5mfYR80c,,1,,0,0,14,12.44 ref,,Valhalla Helm,Strange,1,11,Cosmetic
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=92987253&token=FvltCBK6,,1,,0,0,14,12.33 ref,,Valhalla Helm,Strange,1,11,Cosmetic
4836503152,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=202873926&token=P9Yb_nru,,1,,1,1,5,4.88 ref,Crafted,Vaccinator,Strange,1,11,Secondary
4765562852,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=120974920&token=suTVjeGe,,1,,1,1,5,8 ref,Timed Drop,Vaccinator,Strange,1,11,Secondary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=212760279&token=hVA6DKZG,,1,,0,0,5,4.33 ref,,Vaccinator,Strange,1,11,Secondary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=337192804&token=Drf5Kjg_,,1,,0,0,5,3.66 ref,,Vaccinator,Strange,1,11,Secondary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=337192804&token=Drf5Kjg_,,1,,0,0,5,3.66 ref,,Vaccinator,Strange,1,11,Secondary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,5,3.66 ref,,Vaccinator,Strange,1,11,Secondary
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=230959870&token=I8hxg0rR,,1,,0,0,5,3.66 ref,,Vaccinator,Strange,1,11,Secondary
4829962682,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,Timed Drop,Vaccinator,Unique,1,6,Secondary
4803431496,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=85445777&token=YuEWUnSI,,1,,1,1,0.05,0.05 ref,Timed Drop,Vaccinator,Unique,1,6,Secondary
4727292935,Medic,8,,,1,,1,1,0.05,0.05 ref,Timed Drop,Vaccinator,Unique,1,6,Secondary
4821160159,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Vaccinator,Unique,1,6,Secondary
4821160135,Medic,8,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Timed Drop,Vaccinator,Unique,1,6,Secondary
4837017045,,58,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,1,1,38,2 keys,Purchased,Upgrade to Premium Gift,Unique,1,6,Tool
4836787798,,52,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,38,2 keys,Purchased,Upgrade to Premium Gift,Unique,1,6,Tool
4836787828,,56,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,38,2 keys,Purchased,Upgrade to Premium Gift,Unique,1,6,Tool
4836787868,,58,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,38,2 keys,Purchased,Upgrade to Premium Gift,Unique,1,6,Tool
4836788010,,57,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,38,2 keys,Purchased,Upgrade to Premium Gift,Unique,1,6,Tool
,,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,38,"1 key, 17 ref",,Upgrade to Premium Gift,Unique,1,6,Tool
,,,https://steamcommunity.com/tradeoffer/new/?partner=17944367&token=w6p6pAVi,,1,,0,0,38,"1 key, 17 ref",,Upgrade to Premium Gift,Unique,1,6,Tool
,,,https://steamcommunity.com/tradeoffer/new/?partner=42491318&token=wFwkztOX,,1,,0,0,38,"1 key, 17 ref",,Upgrade to Premium Gift,Unique,1,6,Tool
,,,https://steamcommunity.com/tradeoffer/new/?partner=148118807&token=THRRJh7d,,1,,0,0,38,"1 key, 17 ref",,Upgrade to Premium Gift,Unique,1,6,Tool
,,,https://steamcommunity.com/tradeoffer/new/?partner=263575164&token=3rF2ctBG,,1,,0,0,38,"1 key, 16 ref",,Upgrade to Premium Gift,Unique,1,6,Tool
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=1043771&token=BHd17B9h,,1,,0,0,2,2.66 ref,,Up Pyroscopes,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=125990037&token=ToERiGJj,,1,,0,0,2,2 ref,,Up Pyroscopes,Haunted,1,13,Cosmetic
,Pyro,,https://steamcommunity.com/tradeoffer/new/?partner=59835549&token=Re4O9goV,,1,,0,0,2,1.33 ref,,Up Pyroscopes,Haunted,1,13,Cosmetic
4380563275,Heavy,82,https://steamcommunity.com/tradeoffer/new/?partner=163699736&token=ZfWTWUdD,,1,,1,1,18.05,17 ref,Found in Crate,Unshaved Bear,Strange,1,11,Cosmetic
4825381174,Heavy,6,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,1,1,18.05,1 key,Found in Crate,Unshaved Bear,Strange,1,11,Cosmetic
4835205703,Heavy,53,https://steamcommunity.com/tradeoffer/new/?partner=60789351&token=fMyugZ3H,5.66 ref,1,,1,1,20.88,1 key,Found in Crate,Unshaved Bear,Strange,1,11,Cosmetic
4585640250,Heavy,64,https://steamcommunity.com/tradeoffer/new/?partner=73795310&token=4RfP2lMY,,1,,1,1,26.05,"1 key, 2 ref",Found in Crate,Unshaved Bear,Strange,1,11,Cosmetic
3753901383,Heavy,69,https://steamcommunity.com/tradeoffer/new/?partner=160866506&token=CNF2a18r,2.1 keys,1,,1,1,38,"1 key, 2 ref",Found in Crate,Unshaved Bear,Strange,1,11,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=191430695&token=lGs2qW7J,,1,,0,0,18.05,17.11 ref,,Unshaved Bear,Strange,1,11,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=29794054&token=vkwPG77r,,1,,0,0,18.05,17 ref,,Unshaved Bear,Strange,1,11,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,18.05,16.66 ref,,Unshaved Bear,Strange,1,11,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,18.05,16.66 ref,,Unshaved Bear,Strange,1,11,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=84668104&token=1yabAcEn,,1,,0,0,18.05,16.44 ref,,Unshaved Bear,Strange,1,11,Cosmetic
4829384479,Heavy,72,https://steamcommunity.com/tradeoffer/new/?partner=105987206&token=jEOkjNhV,,1,,1,1,10,11 ref,Found in Crate,Unshaved Bear,Unique,1,6,Cosmetic
4815876008,Heavy,17,https://steamcommunity.com/tradeoffer/new/?partner=105987206&token=jEOkjNhV,,1,,1,1,10,11 ref,Found in Crate,Unshaved Bear,Unique,1,6,Cosmetic
4834243573,Heavy,20,https://steamcommunity.com/tradeoffer/new/?partner=125547414&token=fvV9pSth,,1,,1,1,10,11 ref,Found in Crate,Unshaved Bear,Unique,1,6,Cosmetic
4822465538,Heavy,79,https://steamcommunity.com/tradeoffer/new/?partner=105987206&token=jEOkjNhV,3.66 ref,1,,1,1,11.83,12 ref,Found in Crate,Unshaved Bear,Unique,1,6,Cosmetic
4164870751,Heavy,15,https://steamcommunity.com/tradeoffer/new/?partner=211405659&token=xVro8FTw,7.66 ref,1,,1,1,13.83,12.33 ref,Found in Crate,Unshaved Bear,Unique,1,6,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=199589693&token=4G80_1Of,,1,,0,0,10,10.11 ref,,Unshaved Bear,Unique,1,6,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,10,10 ref,,Unshaved Bear,Unique,1,6,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,10,9.77 ref,,Unshaved Bear,Unique,1,6,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=167811429&token=hHBFL84B,,1,,0,0,10,9.66 ref,,Unshaved Bear,Unique,1,6,Cosmetic
,Heavy,,https://steamcommunity.com/tradeoffer/new/?partner=165726092&token=A4wjlMnF,,1,,0,0,10,9.33 ref,,Unshaved Bear,Unique,1,6,Cosmetic
4571846411,,20,https://steamcommunity.com/tradeoffer/new/?partner=64601473&token=3vxGPfC8,,1,,1,1,2,4 ref,Purchased,Unknown Monkeynaut,Unique,1,6,Cosmetic
4547691198,,20,,,1,,1,1,2,4 ref,Purchased,Unknown Monkeynaut,Unique,1,6,Cosmetic
3589081859,,20,https://steamcommunity.com/tradeoffer/new/?partner=52837193&token=bFObiGzP,,1,,1,1,2,4 ref,Purchased,Unknown Monkeynaut,Unique,1,6,Cosmetic
4246244074,,20,https://steamcommunity.com/tradeoffer/new/?partner=30720474&token=sgkq1s5I,,1,,1,1,2,5 ref,Purchased,Unknown Monkeynaut,Unique,1,6,Cosmetic
4251398737,,20,https://steamcommunity.com/tradeoffer/new/?partner=30720474&token=sgkq1s5I,,1,,1,1,2,5 ref,Purchased,Unknown Monkeynaut,Unique,1,6,Cosmetic
1216409627,,20,https://steamcommunity.com/tradeoffer/new/?partner=50905003&token=WyYC96Ph,,1,,1,1,4,6 ref,Found in Crate,Unknown Monkeynaut,Haunted,1,13,Cosmetic
4390569832,,20,https://steamcommunity.com/tradeoffer/new/?partner=96113367&token=vEJkLajF,,1,,1,1,4,8 ref,Found in Crate,Unknown Monkeynaut,Haunted,1,13,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=125990037&token=ToERiGJj,,1,,0,0,4,4 ref,,Unknown Monkeynaut,Haunted,1,13,Cosmetic
4830804948,Medic,50,https://steamcommunity.com/tradeoffer/new/?partner=104101957&token=VSJM1jBE,,1,,1,1,15,1 key,Found in Crate,Unknown Mann,Strange,1,11,Cosmetic
4834374068,Medic,92,https://steamcommunity.com/tradeoffer/new/?partner=235465855&token=hqi0N9I1,,1,,1,1,19.555,"1 key, 4.66 ref",Found in Crate,Unknown Mann,Strange,1,11,Cosmetic
4811923624,Medic,58,https://steamcommunity.com/tradeoffer/new/?partner=55610524&token=efxVzipm,,1,,1,1,15,"1 key, 5 ref",Found in Crate,Unknown Mann,Strange,1,11,Cosmetic
4825074525,Medic,2,https://steamcommunity.com/tradeoffer/new/?partner=83760387&token=spuSSL_H,,1,,1,1,15,"1 key, 5 ref",Found in Crate,Unknown Mann,Strange,1,11,Cosmetic
4800967634,Medic,81,https://steamcommunity.com/tradeoffer/new/?partner=216929321&token=69Z_zVbO,1 key,1,,1,1,37.25,3 keys,Found in Crate,Unknown Mann,Strange,1,11,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,15,15 ref,,Unknown Mann,Strange,1,11,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,15,15 ref,,Unknown Mann,Strange,1,11,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,15,15 ref,,Unknown Mann,Strange,1,11,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,15,15 ref,,Unknown Mann,Strange,1,11,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=65863492&token=DvMKCmfL,,1,,0,0,15,15 ref,,Unknown Mann,Strange,1,11,Cosmetic
4821884564,Medic,55,https://steamcommunity.com/tradeoffer/new/?partner=19298976&token=AkzuIPib,,1,,1,1,7.22,7.22 ref,Found in Crate,Unknown Mann,Unique,1,6,Cosmetic
3396502543,Medic,2,https://steamcommunity.com/tradeoffer/new/?partner=170514465&token=iOVAxvg_,,1,,1,1,7.22,7.22 ref,Found in Crate,Unknown Mann,Unique,1,6,Cosmetic
4809108023,Medic,50,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,7.22,7.33 ref,Found in Crate,Unknown Mann,Unique,1,6,Cosmetic
4822896953,Medic,17,https://steamcommunity.com/tradeoffer/new/?partner=113039605&token=xWNHMHxL,,1,,1,1,7.22,7.33 ref,Found in Crate,Unknown Mann,Unique,1,6,Cosmetic
4797097167,Medic,24,https://steamcommunity.com/tradeoffer/new/?partner=158747304&token=PKX_aBtB,,1,,1,1,7.22,7.33 ref,Found in Crate,Unknown Mann,Unique,1,6,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=106163583&token=nbIYTd29,,1,,0,0,7.22,7.11 ref,,Unknown Mann,Unique,1,6,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,7.22,6.66 ref,,Unknown Mann,Unique,1,6,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,7.22,6.66 ref,,Unknown Mann,Unique,1,6,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=51056124&token=IkNLBgEP,,1,,0,0,7.22,6.66 ref,,Unknown Mann,Unique,1,6,Cosmetic
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,7.22,6.66 ref,,Unknown Mann,Unique,1,6,Cosmetic
4805521947,,51,https://steamcommunity.com/tradeoffer/new/?partner=160123334&token=NwNditv2,,1,,1,1,6,6 ref,Found in Crate,Universal Translator,Strange,1,11,Cosmetic
4802922766,,59,https://steamcommunity.com/tradeoffer/new/?partner=160123334&token=NwNditv2,,1,,1,1,6,6 ref,Found in Crate,Universal Translator,Strange,1,11,Cosmetic
4829265508,,64,https://steamcommunity.com/tradeoffer/new/?partner=194533610&token=NUOEWaog,,1,,1,1,6,6 ref,Found in Crate,Universal Translator,Strange,1,11,Cosmetic
4811581096,,22,,,1,,1,1,6,6 ref,Found in Crate,Universal Translator,Strange,1,11,Cosmetic
4829303447,,73,https://steamcommunity.com/tradeoffer/new/?partner=107953532&token=ASIBKAV5,,1,,1,1,6,6 ref,Found in Crate,Universal Translator,Strange,1,11,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=106163583&token=nbIYTd29,,1,,0,0,6,6.11 ref,,Universal Translator,Strange,1,11,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=32417735&token=HjZPnzD9,,1,,0,0,6,5.55 ref,,Universal Translator,Strange,1,11,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=328695059&token=wPcpOJek,,1,,0,0,6,5.33 ref,,Universal Translator,Strange,1,11,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,6,5.33 ref,,Universal Translator,Strange,1,11,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=163847694&token=25eYpTt-,,1,,0,0,6,5.33 ref,,Universal Translator,Strange,1,11,Cosmetic
4630308918,,23,https://steamcommunity.com/tradeoffer/new/?partner=83590253&token=8L4LSf5E,,1,,1,1,3,2.66 ref,Found in Crate,Universal Translator,Unique,1,6,Cosmetic
4831465651,,63,https://steamcommunity.com/tradeoffer/new/?partner=220012411&token=tbF6SlrK,,1,,1,1,3,2.88 ref,Found in Crate,Universal Translator,Unique,1,6,Cosmetic
4836467681,,95,https://steamcommunity.com/tradeoffer/new/?partner=121486937&token=GrkSVAnR,,1,,1,1,3,3 ref,Found in Crate,Universal Translator,Unique,1,6,Cosmetic
4802861680,,99,https://steamcommunity.com/tradeoffer/new/?partner=178837022&token=1_qEh8yj,,1,,1,1,3,3 ref,Found in Crate,Universal Translator,Unique,1,6,Cosmetic
4793683784,,66,https://steamcommunity.com/tradeoffer/new/?partner=178837022&token=1_qEh8yj,,1,,1,1,3,3 ref,Found in Crate,Universal Translator,Unique,1,6,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=106163583&token=nbIYTd29,,1,,0,0,3,2.77 ref,,Universal Translator,Unique,1,6,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=316295924&token=FKqW3CWX,,1,,0,0,3,2.77 ref,,Universal Translator,Unique,1,6,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=335547968&token=_K2ypWr2,,1,,0,0,3,2.44 ref,,Universal Translator,Unique,1,6,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=315248299&token=M6aqiU-Y,,1,,0,0,3,2.44 ref,,Universal Translator,Unique,1,6,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=188271767&token=CKraXx8E,,1,,0,0,3,2.44 ref,,Universal Translator,Unique,1,6,Cosmetic
4787101274,,14,https://steamcommunity.com/tradeoffer/new/?partner=38108417&token=gFMGaEHR,,1,,1,1,5,8 ref,Found in Crate,Unidentified Following Object,Haunted,1,13,Cosmetic
4740255258,,3,https://steamcommunity.com/tradeoffer/new/?partner=64601473&token=3vxGPfC8,,1,,1,1,5,10 ref,Found in Crate,Unidentified Following Object,Haunted,1,13,Cosmetic
3605780064,,7,https://steamcommunity.com/tradeoffer/new/?partner=74046819&token=c9otQG_V,,1,,1,1,5,11 ref,Found in Crate,Unidentified Following Object,Haunted,1,13,Cosmetic
,,,https://steamcommunity.com/tradeoffer/new/?partner=125990037&token=ToERiGJj,,1,,0,0,5,5 ref,,Unidentified Following Object,Haunted,1,13,Cosmetic
4795304103,,9,https://steamcommunity.com/tradeoffer/new/?partner=51634197&token=iAsHV0EW,,1,,1,1,3,3 ref,Purchased,Unidentified Following Object,Unique,1,6,Cosmetic
4194467189,,98,https://steamcommunity.com/tradeoffer/new/?partner=64601473&token=3vxGPfC8,,1,,1,1,3,6 ref,Purchased,Unidentified Following Object,Unique,1,6,Cosmetic
4552193140,Spy,22,https://steamcommunity.com/tradeoffer/new/?partner=147254317&token=_pJsD5S2,,1,,1,1,6,6 ref,Halloween Drop,Under Cover,Haunted,1,13,Cosmetic
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,6,4.66 ref,,Under Cover,Haunted,1,13,Cosmetic
4766352000,Spy,74,https://steamcommunity.com/tradeoffer/new/?partner=180416289&token=cVJb5e1M,,1,,1,1,0.33,1 key,Halloween Drop,Under Cover,Unique,1,6,Cosmetic
4779638692,Spy,17,https://steamcommunity.com/tradeoffer/new/?partner=180416289&token=cVJb5e1M,,1,,1,1,0.33,1 key,Halloween Drop,Under Cover,Unique,1,6,Cosmetic
4523141256,Spy,70,https://steamcommunity.com/tradeoffer/new/?partner=172701964&token=4RCqmOY8,,1,,1,1,0.33,1 key,Halloween Drop,Under Cover,Unique,1,6,Cosmetic
4799756181,Spy,30,https://steamcommunity.com/tradeoffer/new/?partner=180416289&token=cVJb5e1M,,1,,1,1,0.33,1 key,Halloween Drop,Under Cover,Unique,1,6,Cosmetic
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=115046876&token=Mdc7q0iX,,1,,0,0,0.33,0.11 ref,,Under Cover,Unique,1,6,Cosmetic
,Spy,,https://steamcommunity.com/tradeoffer/new/?partner=172701964&token=4RCqmOY8,,1,,0,0,0.33,0.11 ref,,Under Cover,Unique,1,6,Cosmetic
4814793732,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=65863492&token=DvMKCmfL,,1,,1,1,61.75,4 keys,Recipe output,Ullapool Caber,Collector's,1,14,Melee
4329593188,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=165525432&token=OIjopjgN,,1,,1,1,61.75,4 keys,Recipe output,Ullapool Caber,Collector's,1,14,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=57635459&token=oq4o1-q9,,1,,0,0,61.75,3 keys,,Ullapool Caber,Collector's,1,14,Melee
4582326201,Demoman,10,,,1,,1,1,15.66,14 ref,Found in Crate,Ullapool Caber,Strange,1,11,Melee
4819892092,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=140932162&token=MVyx065E,,1,,1,1,15.66,15 ref,Found in Crate,Ullapool Caber,Strange,1,11,Melee
4799787767,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=124297334&token=aiZbiTyK,,1,,1,1,15.66,15.22 ref,Found in Crate,Ullapool Caber,Strange,1,11,Melee
4827326328,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=906395&token=xZek0lgk,,1,,1,1,15.66,15.44 ref,Found in Crate,Ullapool Caber,Strange,1,11,Melee
4828206513,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=68808796&token=U3eavLRc,,1,,1,1,15.66,15.55 ref,Found in Crate,Ullapool Caber,Strange,1,11,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=179104619&token=WBL5ax-3,,1,,0,0,15.66,14 ref,,Ullapool Caber,Strange,1,11,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=289713360&token=n33nDJ1G,,1,,0,0,15.66,14 ref,,Ullapool Caber,Strange,1,11,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=89797035&token=yiGWnNh0,,1,,0,0,15.66,14 ref,,Ullapool Caber,Strange,1,11,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=31658745&token=dLjHk0Z4,,1,,0,0,15.66,14 ref,,Ullapool Caber,Strange,1,11,Melee
,Demoman,,https://steamcommunity.com/tradeoffer/new/?partner=129677912&token=QgMyIzv2,,1,,0,0,15.66,14 ref,,Ullapool Caber,Strange,1,11,Melee
3799891519,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=120618349&token=SoDCYPpV,,1,,1,1,0.05,0.05 ref,Timed Drop,Ullapool Caber,Unique,1,6,Melee
4806270431,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=120618349&token=SoDCYPpV,,1,,1,1,0.05,0.05 ref,Timed Drop,Ullapool Caber,Unique,1,6,Melee
4808083254,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,Timed Drop,Ullapool Caber,Unique,1,6,Melee
4808083321,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=232276033&token=ITQSenvX,,1,,1,1,0.05,0.05 ref,Timed Drop,Ullapool Caber,Unique,1,6,Melee
4821144580,Demoman,10,https://steamcommunity.com/tradeoffer/new/?partner=160398800&token=pSMN9xPk,,1,,1,1,0.05,0.05 ref,Crafted,Ullapool Caber,Unique,1,6,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=57635459&token=oq4o1-q9,,1,,0,0,190,7 keys,,Ubersaw,Collector's,1,14,Melee
,Medic,,https://steamcommunity.com/tradeoffer/new/?partner=84418542&token=_kHpL-CM,,1,,0,0,190,6 keys,,Ubersaw,Collector's,1,14,Melee
4593670046,Scout,96,https://steamcommunity.com/tradeoffer/new/?partner=294348238&token=7l-iLkgA,,1,,1,1,1,0.66 ref,Crafted,Unarmed Combat,Unique,1,6,Melee
4832157850,Scout,55,https://steamcommunity.com/tradeoffer/new/?partner=182879728&token=GVBDIYnr,,1,,1,1,1,0.77 ref,Crafted,Unarmed Combat,Unique,1,6,Melee
4829093330,Scout,72,https://steamcommunity.com/tradeoffer/new/?partner=255333379&token=bHiEne_i,,1,,1,1,1,0.77 ref,Crafted,Unarmed Combat,Unique,1,6,Melee
4834444633,Scout,46,https://steamcommunity.com/tradeoffer/new/?partner=255333379&token=bHiEne_i,,1,,1,1,1,0.77 ref,Crafted,Unarmed Combat,Unique,1,6,Melee
4834444645,Scout,35,https://steamcommunity.com/tradeoffer/new/?partner=255333379&token=bHiEne_i,,1,,1,1,1,0.77 ref,Crafted,Unarmed Combat,Unique,1,6,Melee
,Scout,,https://steamcommunity.com/tradeoffer/new/?partner=126775201&token=5NX8OZLp,,1,,0,0,1,0.77 ref,,Unarmed Combat,Unique,1,6,Melee
